Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2011-09-27T00:00:00,20110927,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,3,Tuesday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WorkDay,0,None,None,Back to School,None
2011-09-28T00:00:00,20110928,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,4,Wednesday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WorkDay,0,None,None,Back to School,None
2011-09-29T00:00:00,20110929,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,5,Thursday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WorkDay,0,None,None,Back to School,None
2011-09-30T00:00:00,20110930,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,6,Friday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WorkDay,0,None,None,Back to School,None
2005-09-03T00:00:00,20050903,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-04T00:00:00,20050904,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-10T00:00:00,20050910,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-11T00:00:00,20050911,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-17T00:00:00,20050917,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-18T00:00:00,20050918,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-24T00:00:00,20050924,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2005-09-25T00:00:00,20050925,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-02T00:00:00,20060902,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,7,Saturday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-03T00:00:00,20060903,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,1,Sunday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-09T00:00:00,20060909,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,7,Saturday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-10T00:00:00,20060910,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,1,Sunday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-16T00:00:00,20060916,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,7,Saturday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-17T00:00:00,20060917,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,1,Sunday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-23T00:00:00,20060923,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,7,Saturday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-24T00:00:00,20060924,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,1,Sunday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2006-09-30T00:00:00,20060930,2006,CY 2006,20063,Q3-2006,200609,September 2006,9,September,7,Saturday,2007,FY 2007,1,Q1,20071,Q1-2007,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-01T00:00:00,20070901,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-02T00:00:00,20070902,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-08T00:00:00,20070908,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-09T00:00:00,20070909,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-15T00:00:00,20070915,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-16T00:00:00,20070916,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-22T00:00:00,20070922,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-23T00:00:00,20070923,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-29T00:00:00,20070929,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,7,Saturday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2007-09-30T00:00:00,20070930,2007,CY 2007,20073,Q3-2007,200709,September 2007,9,September,1,Sunday,2008,FY 2008,1,Q1,20081,Q1-2008,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-06T00:00:00,20080906,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,7,Saturday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-07T00:00:00,20080907,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,1,Sunday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-13T00:00:00,20080913,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,7,Saturday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-14T00:00:00,20080914,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,1,Sunday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-20T00:00:00,20080920,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,7,Saturday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-21T00:00:00,20080921,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,1,Sunday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-27T00:00:00,20080927,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,7,Saturday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2008-09-28T00:00:00,20080928,2008,CY 2008,20083,Q3-2008,200809,September 2008,9,September,1,Sunday,2009,FY 2009,1,Q1,20091,Q1-2009,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-05T00:00:00,20090905,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,7,Saturday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-06T00:00:00,20090906,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,1,Sunday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-12T00:00:00,20090912,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,7,Saturday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-13T00:00:00,20090913,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,1,Sunday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-19T00:00:00,20090919,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,7,Saturday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-20T00:00:00,20090920,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,1,Sunday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-26T00:00:00,20090926,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,7,Saturday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2009-09-27T00:00:00,20090927,2009,CY 2009,20093,Q3-2009,200909,September 2009,9,September,1,Sunday,2010,FY 2010,1,Q1,20101,Q1-2010,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-04T00:00:00,20100904,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,7,Saturday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-05T00:00:00,20100905,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,1,Sunday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-11T00:00:00,20100911,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,7,Saturday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-12T00:00:00,20100912,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,1,Sunday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-18T00:00:00,20100918,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,7,Saturday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-19T00:00:00,20100919,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,1,Sunday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-25T00:00:00,20100925,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,7,Saturday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2010-09-26T00:00:00,20100926,2010,CY 2010,20103,Q3-2010,201009,September 2010,9,September,1,Sunday,2011,FY 2011,1,Q1,20111,Q1-2011,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-03T00:00:00,20110903,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,7,Saturday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-04T00:00:00,20110904,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,1,Sunday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-10T00:00:00,20110910,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,7,Saturday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-11T00:00:00,20110911,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,1,Sunday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-17T00:00:00,20110917,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,7,Saturday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-18T00:00:00,20110918,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,1,Sunday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-24T00:00:00,20110924,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,7,Saturday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2011-09-25T00:00:00,20110925,2011,CY 2011,20113,Q3-2011,201109,September 2011,9,September,1,Sunday,2012,FY 2012,1,Q1,20121,Q1-2012,3,September,WeekEnd,0,None,None,Back to School,None
2005-06-04T00:00:00,20050604,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-05T00:00:00,20050605,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-11T00:00:00,20050611,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-12T00:00:00,20050612,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-18T00:00:00,20050618,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-19T00:00:00,20050619,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-25T00:00:00,20050625,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2005-06-26T00:00:00,20050626,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
2006-06-03T00:00:00,20060603,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-04T00:00:00,20060604,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-10T00:00:00,20060610,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-11T00:00:00,20060611,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-17T00:00:00,20060617,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-18T00:00:00,20060618,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-24T00:00:00,20060624,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2006-06-25T00:00:00,20060625,2006,CY 2006,20062,Q2-2006,200606,June 2006,6,June,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,12,June,WeekEnd,0,None,None,None,None
2007-06-02T00:00:00,20070602,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-03T00:00:00,20070603,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-09T00:00:00,20070609,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-10T00:00:00,20070610,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-16T00:00:00,20070616,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-17T00:00:00,20070617,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-23T00:00:00,20070623,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-24T00:00:00,20070624,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2007-06-30T00:00:00,20070630,2007,CY 2007,20072,Q2-2007,200706,June 2007,6,June,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,12,June,WeekEnd,0,None,None,None,None
2008-06-01T00:00:00,20080601,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-07T00:00:00,20080607,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-08T00:00:00,20080608,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-14T00:00:00,20080614,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-15T00:00:00,20080615,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-21T00:00:00,20080621,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-22T00:00:00,20080622,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-28T00:00:00,20080628,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2008-06-29T00:00:00,20080629,2008,CY 2008,20082,Q2-2008,200806,June 2008,6,June,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,12,June,WeekEnd,0,None,None,None,None
2009-06-06T00:00:00,20090606,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-07T00:00:00,20090607,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-13T00:00:00,20090613,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-14T00:00:00,20090614,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-20T00:00:00,20090620,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-21T00:00:00,20090621,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-27T00:00:00,20090627,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2009-06-28T00:00:00,20090628,2009,CY 2009,20092,Q2-2009,200906,June 2009,6,June,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,12,June,WeekEnd,0,None,None,None,None
2010-06-05T00:00:00,20100605,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-06T00:00:00,20100606,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-12T00:00:00,20100612,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-13T00:00:00,20100613,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-19T00:00:00,20100619,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-20T00:00:00,20100620,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-26T00:00:00,20100626,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2010-06-27T00:00:00,20100627,2010,CY 2010,20102,Q2-2010,201006,June 2010,6,June,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,12,June,WeekEnd,0,None,None,None,None
2011-06-04T00:00:00,20110604,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
2011-06-05T00:00:00,20110605,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
2011-06-11T00:00:00,20110611,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
2011-06-12T00:00:00,20110612,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
2011-06-18T00:00:00,20110618,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
2011-06-19T00:00:00,20110619,2011,CY 2011,20112,Q2-2011,201106,June 2011,6,June,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,12,June,WeekEnd,0,None,None,None,None
